portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price,current_price,YTD_Perf,3YR_Perf,5YR_Perf,total_cost,current_value,percent_of_portfolio
PORT-1012,BA,The Boeing Company,108,Industrials,226.543,228.78,0.44,11.22,-10.19,24466.644,24708.24,0.85
PORT-1012,XOM,Exxon Mobil Corporation,108,Energy,152.337,146.96,21.44,58.99,192.13,16452.396,15871.68,0.54
PORT-1012,GE,General Electric Company,134,Industrials,237.9075,320.82,0.17,302.24,365.69,31879.605,42989.88,1.48
PORT-1012,PLTR,Palantir Technologies Inc.,25,Technology,117.9339,143.34,-14.61,874.44,521.6,2948.3475,3583.5,0.12
PORT-1012,WMT,Walmart Inc.,119,Consumer Defensive,87.7196,118.9,5.86,150.93,168.39,10438.6324,14149.1,0.49
PORT-1012,UNH,UnitedHealth Group Incorporated,3,Healthcare,330.2486,382.53,14.6,-16.72,2.47,990.7458,1147.59,0.04
PORT-1012,UNH,UnitedHealth Group Incorporated,107,Healthcare,341.7689,382.53,14.6,-16.72,2.47,36569.2723,40930.71,1.4
PORT-1012,PYPL,"PayPal Holdings, Inc.",14,Financial Services,37.196,44.46,-23.3,-27.9,-82.76,520.7439999999999,622.44,0.02
PORT-1012,AAPL,Apple Inc.,91,Technology,226.9205,312.51,15.53,78.78,157.97,20649.7655,28438.41,0.98
PORT-1012,NVDA,NVIDIA Corporation,149,Technology,178.584,214.25,13.46,466.79,1220.61,26609.016,31923.25,1.1
PORT-1012,NVDA,NVIDIA Corporation,145,Technology,223.23,214.25,13.46,466.79,1220.61,32368.35,31066.25,1.07
PORT-1012,XOM,Exxon Mobil Corporation,27,Energy,115.362,146.96,21.44,58.99,192.13,3114.774,3967.92,0.14
PORT-1012,GE,General Electric Company,79,Industrials,269.6285,320.82,0.17,302.24,365.69,21300.651499999996,25344.78,0.87
PORT-1012,PYPL,"PayPal Holdings, Inc.",97,Financial Services,37.6336,44.46,-23.3,-27.9,-82.76,3650.4592000000002,4312.62,0.15
PORT-1012,BA,The Boeing Company,54,Industrials,201.87,228.78,0.44,11.22,-10.19,10900.98,12354.12,0.42
PORT-1012,SOFI,"SoFi Technologies, Inc.",29,Financial Services,15.1998,16.97,-38.2,144.52,-25.08,440.7942,492.13,0.02
PORT-1012,MSFT,Microsoft Corporation,82,Technology,313.6292,426.99,-9.31,33.1,79.84,25717.5944,35013.18,1.2
PORT-1012,PYPL,"PayPal Holdings, Inc.",91,Financial Services,30.632,44.46,-23.3,-27.9,-82.76,2787.512,4045.86,0.14
PORT-1012,ABBV,AbbVie Inc.,1,Healthcare,159.396,218.63,-3.09,76.46,135.02,159.396,218.63,0.01
PORT-1012,AAPL,Apple Inc.,5,Technology,292.199,312.51,15.53,78.78,157.97,1460.9950000000001,1562.55,0.05
PORT-1012,AMZN,"Amazon.com, Inc.",84,Consumer Cyclical,241.9465,274.0,20.97,127.24,70.26,20323.505999999998,23016.0,0.79
PORT-1012,QQQ,Invesco QQQ Trust,77,Index Funds / ETFs,598.149,735.6,20.13,115.13,127.76,46057.473,56641.200000000004,1.94
PORT-1012,BA,The Boeing Company,2,Industrials,159.253,228.78,0.44,11.22,-10.19,318.506,457.56,0.02
PORT-1012,JPM,JPMorgan Chase & Co.,47,Financial Services,287.3088,296.73,-7.95,134.12,102.77,13503.5136,13946.310000000001,0.48
PORT-1012,SOFI,"SoFi Technologies, Inc.",140,Financial Services,13.4211,16.97,-38.2,144.52,-25.08,1878.954,2375.7999999999997,0.08
PORT-1012,MSFT,Microsoft Corporation,117,Technology,334.2627,426.99,-9.31,33.1,79.84,39108.7359,49957.83,1.71
PORT-1012,PLTR,Palantir Technologies Inc.,85,Technology,143.1108,143.34,-14.61,874.44,521.6,12164.418000000001,12183.9,0.42
PORT-1012,WMT,Walmart Inc.,19,Consumer Defensive,85.3488,118.9,5.86,150.93,168.39,1621.6272,2259.1,0.08
PORT-1012,NVDA,NVIDIA Corporation,34,Technology,167.954,214.25,13.46,466.79,1220.61,5710.436000000001,7284.5,0.25
PORT-1012,AMZN,"Amazon.com, Inc.",6,Consumer Cyclical,263.6945,274.0,20.97,127.24,70.26,1582.167,1644.0,0.06
PORT-1012,PYPL,"PayPal Holdings, Inc.",41,Financial Services,36.7584,44.46,-23.3,-27.9,-82.76,1507.0944000000002,1822.8600000000001,0.06
PORT-1012,AMZN,"Amazon.com, Inc.",54,Consumer Cyclical,274.5685,274.0,20.97,127.24,70.26,14826.698999999999,14796.0,0.51
PORT-1012,GOOG,Alphabet Inc.,119,Technology,346.347,386.12,22.54,215.55,220.43,41215.293,45948.28,1.58
PORT-1012,MA,Mastercard Incorporated,51,Financial Services,366.3296,493.75,-12.04,37.67,41.28,18682.8096,25181.25,0.86
PORT-1012,PLTR,Palantir Technologies Inc.,49,Technology,125.8845,143.34,-14.61,874.44,521.6,6168.3405,7023.66,0.24
PORT-1012,BA,The Boeing Company,92,Industrials,161.496,228.78,0.44,11.22,-10.19,14857.632000000001,21047.76,0.72
PORT-1012,JPM,JPMorgan Chase & Co.,100,Financial Services,236.4312,296.73,-7.95,134.12,102.77,23643.12,29673.0,1.02
PORT-1012,JPM,JPMorgan Chase & Co.,3,Financial Services,293.2944,296.73,-7.95,134.12,102.77,879.8832,890.19,0.03
PORT-1012,MSFT,Microsoft Corporation,21,Technology,338.3894,426.99,-9.31,33.1,79.84,7106.1774000000005,8966.79,0.31
PORT-1012,AMZN,"Amazon.com, Inc.",132,Consumer Cyclical,241.9465,274.0,20.97,127.24,70.26,31936.938,36168.0,1.24
PORT-1012,AAPL,Apple Inc.,116,Technology,261.114,312.51,15.53,78.78,157.97,30289.224,36251.159999999996,1.24
PORT-1012,MA,Mastercard Incorporated,147,Financial Services,475.2384,493.75,-12.04,37.67,41.28,69860.0448,72581.25,2.49
PORT-1012,AAPL,Apple Inc.,134,Technology,239.3545,312.51,15.53,78.78,157.97,32073.503,41876.34,1.44
PORT-1012,AMZN,"Amazon.com, Inc.",89,Consumer Cyclical,288.161,274.0,20.97,127.24,70.26,25646.329,24386.0,0.84
PORT-1012,MSFT,Microsoft Corporation,108,Technology,342.5161,426.99,-9.31,33.1,79.84,36991.7388,46114.92,1.58
PORT-1012,PYPL,"PayPal Holdings, Inc.",150,Financial Services,38.5088,44.46,-23.3,-27.9,-82.76,5776.32,6669.0,0.23
PORT-1012,AMZN,"Amazon.com, Inc.",113,Consumer Cyclical,290.8795,274.0,20.97,127.24,70.26,32869.3835,30962.0,1.06
PORT-1012,AMZN,"Amazon.com, Inc.",101,Consumer Cyclical,269.1315,274.0,20.97,127.24,70.26,27182.2815,27674.0,0.95
PORT-1012,PG,The Procter & Gamble Company,36,Consumer Defensive,110.6175,145.91,4.42,10.68,24.71,3982.2300000000005,5252.76,0.18
PORT-1012,INTC,Intel Corporation,130,Technology,130.2939,120.89,206.98,292.35,132.21,16938.207000000002,15715.7,0.54
PORT-1012,JPM,JPMorgan Chase & Co.,54,Financial Services,323.2224,296.73,-7.95,134.12,102.77,17454.0096,16023.420000000002,0.55
PORT-1012,AMZN,"Amazon.com, Inc.",14,Consumer Cyclical,190.295,274.0,20.97,127.24,70.26,2664.1299999999997,3836.0,0.13
PORT-1012,INTC,Intel Corporation,37,Technology,102.2868,120.89,206.98,292.35,132.21,3784.6116,4472.93,0.15
PORT-1012,AAPL,Apple Inc.,142,Technology,307.7415,312.51,15.53,78.78,157.97,43699.293,44376.42,1.52
PORT-1012,GE,General Electric Company,107,Industrials,336.2426,320.82,0.17,302.24,365.69,35977.9582,34327.74,1.18
PORT-1012,CVS,CVS Health Corporation,72,Healthcare,72.7353,92.97,18.01,53.55,27.78,5236.9416,6693.84,0.23
PORT-1012,MSFT,Microsoft Corporation,5,Technology,404.4166,426.99,-9.31,33.1,79.84,2022.083,2134.95,0.07
PORT-1012,PYPL,"PayPal Holdings, Inc.",70,Financial Services,48.136,44.46,-23.3,-27.9,-82.76,3369.52,3112.2000000000003,0.11
PORT-1012,ABBV,AbbVie Inc.,74,Healthcare,189.552,218.63,-3.09,76.46,135.02,14026.848,16178.619999999999,0.56
PORT-1012,CVS,CVS Health Corporation,82,Healthcare,96.6735,92.97,18.01,53.55,27.78,7927.227000000001,7623.54,0.26
PORT-1012,MSFT,Microsoft Corporation,129,Technology,449.8103,426.99,-9.31,33.1,79.84,58025.528699999995,55081.71,1.89
PORT-1012,UNH,UnitedHealth Group Incorporated,51,Healthcare,391.6902,382.53,14.6,-16.72,2.47,19976.2002,19509.03,0.67
PORT-1013,KO,The Coca-Cola Company,94,Consumer Defensive,79.1714,80.41,17.13,47.39,68.83,7442.1116,7558.54,0.27
PORT-1013,VOO,Vanguard S&P 500 ETF,6,Index Funds / ETFs,517.47,693.91,10.79,88.19,93.15,3104.82,4163.46,0.15
PORT-1013,QQQ,Invesco QQQ Trust,122,Index Funds / ETFs,547.0875,735.6,20.13,115.13,127.76,66744.675,89743.2,3.15
PORT-1013,NVDA,NVIDIA Corporation,31,Technology,206.222,214.25,13.46,466.79,1220.61,6392.8820000000005,6641.75,0.23
PORT-1013,SOFI,"SoFi Technologies, Inc.",52,Financial Services,11.6424,16.97,-38.2,144.52,-25.08,605.4048,882.4399999999999,0.03
PORT-1013,MA,Mastercard Incorporated,98,Financial Services,371.28,493.75,-12.04,37.67,41.28,36385.439999999995,48387.5,1.7
PORT-1013,TSLA,"Tesla, Inc.",114,Consumer Cyclical,400.7276,442.1,0.92,116.79,112.58,45682.9464,50399.4,1.77
PORT-1013,GOOG,Alphabet Inc.,128,Technology,400.2232,386.12,22.54,215.55,220.43,51228.5696,49423.36,1.73
PORT-1013,SOFI,"SoFi Technologies, Inc.",75,Financial Services,16.8168,16.97,-38.2,144.52,-25.08,1261.26,1272.75,0.04
PORT-1013,BA,The Boeing Company,102,Industrials,213.085,228.78,0.44,11.22,-10.19,21734.670000000002,23335.56,0.82
PORT-1013,UNH,UnitedHealth Group Incorporated,60,Healthcare,376.3298,382.53,14.6,-16.72,2.47,22579.788,22951.8,0.81
PORT-1013,UNH,UnitedHealth Group Incorporated,61,Healthcare,288.0075,382.53,14.6,-16.72,2.47,17568.4575,23334.329999999998,0.82
PORT-1013,KO,The Coca-Cola Company,124,Consumer Defensive,57.134,80.41,17.13,47.39,68.83,7084.616,9970.84,0.35
PORT-1013,BA,The Boeing Company,68,Industrials,165.982,228.78,0.44,11.22,-10.19,11286.776,15557.04,0.55
PORT-1013,NVDA,NVIDIA Corporation,146,Technology,195.592,214.25,13.46,466.79,1220.61,28556.432,31280.5,1.1
PORT-1013,GE,General Electric Company,74,Industrials,275.9727,320.82,0.17,302.24,365.69,20421.979799999997,23740.68,0.83
PORT-1013,PLTR,Palantir Technologies Inc.,28,Technology,96.7323,143.34,-14.61,874.44,521.6,2708.5044,4013.52,0.14
PORT-1013,GE,General Electric Company,108,Industrials,336.2426,320.82,0.17,302.24,365.69,36314.2008,34648.56,1.22
PORT-1013,PG,The Procter & Gamble Company,108,Consumer Defensive,123.8916,145.91,4.42,10.68,24.71,13380.2928,15758.279999999999,0.55
PORT-1013,KO,The Coca-Cola Company,18,Consumer Defensive,89.782,80.41,17.13,47.39,68.83,1616.076,1447.3799999999999,0.05
PORT-1013,JPM,JPMorgan Chase & Co.,58,Financial Services,299.28,296.73,-7.95,134.12,102.77,17358.239999999998,17210.34,0.6
PORT-1013,QQQ,Invesco QQQ Trust,148,Index Funds / ETFs,568.971,735.6,20.13,115.13,127.76,84207.708,108868.8,3.82
PORT-1013,UNH,UnitedHealth Group Incorporated,137,Healthcare,299.5278,382.53,14.6,-16.72,2.47,41035.308600000004,52406.60999999999,1.84
PORT-1013,QQQ,Invesco QQQ Trust,72,Index Funds / ETFs,692.9775,735.6,20.13,115.13,127.76,49894.38,52963.200000000004,1.86
PORT-1013,VOO,Vanguard S&P 500 ETF,6,Index Funds / ETFs,593.3656,693.91,10.79,88.19,93.15,3560.1935999999996,4163.46,0.15
PORT-1013,PLTR,Palantir Technologies Inc.,34,Technology,111.3084,143.34,-14.61,874.44,521.6,3784.4856,4873.56,0.17
PORT-1013,AMZN,"Amazon.com, Inc.",63,Consumer Cyclical,212.043,274.0,20.97,127.24,70.26,13358.709,17262.0,0.61
PORT-1013,QQQ,Invesco QQQ Trust,118,Index Funds / ETFs,598.149,735.6,20.13,115.13,127.76,70581.582,86800.8,3.05
PORT-1013,MSFT,Microsoft Corporation,22,Technology,429.1768,426.99,-9.31,33.1,79.84,9441.8896,9393.78,0.33
PORT-1013,CVS,CVS Health Corporation,136,Healthcare,88.3872,92.97,18.01,53.55,27.78,12020.659200000002,12643.92,0.44
PORT-1013,MSFT,Microsoft Corporation,96,Technology,420.9234,426.99,-9.31,33.1,79.84,40408.6464,40991.04,1.44
PORT-1013,UNH,UnitedHealth Group Incorporated,77,Healthcare,376.3298,382.53,14.6,-16.72,2.47,28977.3946,29454.809999999998,1.03
PORT-1013,VOO,Vanguard S&P 500 ETF,35,Index Funds / ETFs,517.47,693.91,10.79,88.19,93.15,18111.45,24286.85,0.85
PORT-1013,BA,The Boeing Company,44,Industrials,163.739,228.78,0.44,11.22,-10.19,7204.5160000000005,10066.32,0.35
PORT-1013,MSFT,Microsoft Corporation,150,Technology,288.869,426.99,-9.31,33.1,79.84,43330.350000000006,64048.5,2.25
PORT-1013,SOFI,"SoFi Technologies, Inc.",115,Financial Services,12.2892,16.97,-38.2,144.52,-25.08,1413.2579999999998,1951.55,0.07
PORT-1013,QQQ,Invesco QQQ Trust,25,Index Funds / ETFs,663.7995,735.6,20.13,115.13,127.76,16594.9875,18390.0,0.65
PORT-1013,WMT,Walmart Inc.,6,Consumer Defensive,117.3546,118.9,5.86,150.93,168.39,704.1276,713.4000000000001,0.03
PORT-1013,CVS,CVS Health Corporation,23,Healthcare,76.4181,92.97,18.01,53.55,27.78,1757.6163,2138.31,0.08
PORT-1013,AMZN,"Amazon.com, Inc.",111,Consumer Cyclical,212.043,274.0,20.97,127.24,70.26,23536.773,30414.0,1.07
PORT-1013,PYPL,"PayPal Holdings, Inc.",57,Financial Services,38.0712,44.46,-23.3,-27.9,-82.76,2170.0584,2534.2200000000003,0.09
PORT-1013,WMT,Walmart Inc.,149,Consumer Defensive,105.5006,118.9,5.86,150.93,168.39,15719.5894,17716.100000000002,0.62
PORT-1013,ABBV,AbbVie Inc.,26,Healthcare,168.012,218.63,-3.09,76.46,135.02,4368.312,5684.38,0.2
PORT-1013,JPM,JPMorgan Chase & Co.,84,Financial Services,263.3664,296.73,-7.95,134.12,102.77,22122.7776,24925.32,0.87
PORT-1013,XOM,Exxon Mobil Corporation,4,Energy,122.757,146.96,21.44,58.99,192.13,491.028,587.84,0.02
PORT-1013,PLTR,Palantir Technologies Inc.,89,Technology,111.3084,143.34,-14.61,874.44,521.6,9906.447600000001,12757.26,0.45
PORT-1013,XOM,Exxon Mobil Corporation,12,Energy,125.715,146.96,21.44,58.99,192.13,1508.58,1763.52,0.06
PORT-1013,TSLA,"Tesla, Inc.",108,Consumer Cyclical,339.0772,442.1,0.92,116.79,112.58,36620.3376,47746.8,1.68
PORT-1013,NVDA,NVIDIA Corporation,49,Technology,176.458,214.25,13.46,466.79,1220.61,8646.442,10498.25,0.37
PORT-1013,PG,The Procter & Gamble Company,18,Consumer Defensive,104.7179,145.91,4.42,10.68,24.71,1884.9222,2626.38,0.09
PORT-1013,UNH,UnitedHealth Group Incorporated,41,Healthcare,284.1674,382.53,14.6,-16.72,2.47,11650.8634,15683.73,0.55
PORT-1013,KO,The Coca-Cola Company,138,Consumer Defensive,84.0686,80.41,17.13,47.39,68.83,11601.4668,11096.58,0.39
PORT-1013,GE,General Electric Company,109,Industrials,285.489,320.82,0.17,302.24,365.69,31118.300999999996,34969.38,1.23
PORT-1013,AAPL,Apple Inc.,63,Technology,289.0905,312.51,15.53,78.78,157.97,18212.701500000003,19688.13,0.69
PORT-1013,PG,The Procter & Gamble Company,72,Consumer Defensive,117.992,145.91,4.42,10.68,24.71,8495.424,10505.52,0.37
PORT-1013,TSLA,"Tesla, Inc.",137,Consumer Cyclical,383.1132,442.1,0.92,116.79,112.58,52486.5084,60567.700000000004,2.13
PORT-1013,PYPL,"PayPal Holdings, Inc.",47,Financial Services,41.1344,44.46,-23.3,-27.9,-82.76,1933.3168,2089.62,0.07
PORT-1013,GOOG,Alphabet Inc.,45,Technology,396.3749,386.12,22.54,215.55,220.43,17836.8705,17375.4,0.61
PORT-1013,PG,The Procter & Gamble Company,48,Consumer Defensive,128.3163,145.91,4.42,10.68,24.71,6159.182400000001,7003.68,0.25
PORT-1013,QQQ,Invesco QQQ Trust,2,Index Funds / ETFs,598.149,735.6,20.13,115.13,127.76,1196.298,1471.2,0.05
PORT-1013,PG,The Procter & Gamble Company,96,Consumer Defensive,151.9147,145.91,4.42,10.68,24.71,14583.8112,14007.36,0.49
PORT-1013,AMZN,"Amazon.com, Inc.",108,Consumer Cyclical,247.3835,274.0,20.97,127.24,70.26,26717.418,29592.0,1.04
PORT-1013,SOFI,"SoFi Technologies, Inc.",128,Financial Services,15.5232,16.97,-38.2,144.52,-25.08,1986.9696,2172.16,0.08
PORT-1013,MSFT,Microsoft Corporation,4,Technology,379.6564,426.99,-9.31,33.1,79.84,1518.6256,1707.96,0.06
PORT-1013,VOO,Vanguard S&P 500 ETF,86,Index Funds / ETFs,503.6708,693.91,10.79,88.19,93.15,43315.688799999996,59676.259999999995,2.09
PORT-1013,MA,Mastercard Incorporated,25,Financial Services,475.2384,493.75,-12.04,37.67,41.28,11880.960000000001,12343.75,0.43
PORT-1013,INTC,Intel Corporation,40,Technology,94.9806,120.89,206.98,292.35,132.21,3799.2239999999997,4835.6,0.17
PORT-1013,UNH,UnitedHealth Group Incorporated,118,Healthcare,284.1674,382.53,14.6,-16.72,2.47,33531.7532,45138.53999999999,1.58
PORT-1013,GE,General Electric Company,133,Industrials,333.0705,320.82,0.17,302.24,365.69,44298.3765,42669.06,1.5
PORT-1013,JPM,JPMorgan Chase & Co.,45,Financial Services,305.2656,296.73,-7.95,134.12,102.77,13736.952000000001,13352.85,0.47
PORT-1013,JPM,JPMorgan Chase & Co.,132,Financial Services,281.3232,296.73,-7.95,134.12,102.77,37134.6624,39168.36,1.37
PORT-1013,CVS,CVS Health Corporation,84,Healthcare,95.7528,92.97,18.01,53.55,27.78,8043.235199999999,7809.48,0.27
PORT-1013,MSFT,Microsoft Corporation,77,Technology,326.0093,426.99,-9.31,33.1,79.84,25102.7161,32878.23,1.15
PORT-1013,AMZN,"Amazon.com, Inc.",149,Consumer Cyclical,209.3245,274.0,20.97,127.24,70.26,31189.3505,40826.0,1.43
PORT-1013,GOOG,Alphabet Inc.,33,Technology,384.83,386.12,22.54,215.55,220.43,12699.39,12741.960000000001,0.45
PORT-1013,QQQ,Invesco QQQ Trust,10,Index Funds / ETFs,517.9095,735.6,20.13,115.13,127.76,5179.094999999999,7356.0,0.26
PORT-1013,PG,The Procter & Gamble Company,80,Consumer Defensive,131.2661,145.91,4.42,10.68,24.71,10501.288,11672.8,0.41
PORT-1013,JPM,JPMorgan Chase & Co.,118,Financial Services,251.3952,296.73,-7.95,134.12,102.77,29664.633599999997,35014.14,1.23
PORT-1013,ABBV,AbbVie Inc.,131,Healthcare,213.246,218.63,-3.09,76.46,135.02,27935.226000000002,28640.53,1.01
PORT-1013,VOO,Vanguard S&P 500 ETF,120,Index Funds / ETFs,551.968,693.91,10.79,88.19,93.15,66236.15999999999,83269.2,2.92
PORT-1013,AMZN,"Amazon.com, Inc.",129,Consumer Cyclical,271.85,274.0,20.97,127.24,70.26,35068.65,35346.0,1.24
PORT-1013,GOOG,Alphabet Inc.,11,Technology,373.2851,386.12,22.54,215.55,220.43,4106.1361,4247.32,0.15
PORT-1013,GOOG,Alphabet Inc.,116,Technology,284.7742,386.12,22.54,215.55,220.43,33033.8072,44789.92,1.57
PORT-1013,QQQ,Invesco QQQ Trust,55,Index Funds / ETFs,787.806,735.6,20.13,115.13,127.76,43329.33,40458.0,1.42
PORT-1013,VOO,Vanguard S&P 500 ETF,140,Index Funds / ETFs,614.0644,693.91,10.79,88.19,93.15,85969.016,97147.4,3.41
PORT-1013,QQQ,Invesco QQQ Trust,17,Index Funds / ETFs,598.149,735.6,20.13,115.13,127.76,10168.533,12505.2,0.44
PORT-1013,ABBV,AbbVie Inc.,82,Healthcare,168.012,218.63,-3.09,76.46,135.02,13776.984,17927.66,0.63
PORT-1013,VOO,Vanguard S&P 500 ETF,17,Index Funds / ETFs,565.7672,693.91,10.79,88.19,93.15,9618.0424,11796.47,0.41
PORT-1013,VOO,Vanguard S&P 500 ETF,71,Index Funds / ETFs,731.3576,693.91,10.79,88.19,93.15,51926.3896,49267.61,1.73
PORT-1013,CVS,CVS Health Corporation,16,Healthcare,90.2286,92.97,18.01,53.55,27.78,1443.6576,1487.52,0.05
PORT-1013,INTC,Intel Corporation,98,Technology,104.7222,120.89,206.98,292.35,132.21,10262.7756,11847.22,0.42
PORT-1013,GE,General Electric Company,120,Industrials,301.3495,320.82,0.17,302.24,365.69,36161.939999999995,38498.4,1.35
PORT-1013,MA,Mastercard Incorporated,145,Financial Services,499.9904,493.75,-12.04,37.67,41.28,72498.60800000001,71593.75,2.51
PORT-1013,INTC,Intel Corporation,31,Technology,92.5452,120.89,206.98,292.35,132.21,2868.9012,3747.59,0.13
PORT-1013,TSLA,"Tesla, Inc.",54,Consumer Cyclical,462.378,442.1,0.92,116.79,112.58,24968.412,23873.4,0.84
PORT-1013,PG,The Procter & Gamble Company,39,Consumer Defensive,120.9418,145.91,4.42,10.68,24.71,4716.7302,5690.49,0.2
PORT-1013,QQQ,Invesco QQQ Trust,78,Index Funds / ETFs,744.039,735.6,20.13,115.13,127.76,58035.042,57376.8,2.01
PORT-1013,WMT,Walmart Inc.,83,Consumer Defensive,109.0568,118.9,5.86,150.93,168.39,9051.714399999999,9868.7,0.35
PORT-1013,AMZN,"Amazon.com, Inc.",84,Consumer Cyclical,288.161,274.0,20.97,127.24,70.26,24205.524,23016.0,0.81
PORT-1013,MA,Mastercard Incorporated,65,Financial Services,514.8416,493.75,-12.04,37.67,41.28,33464.704,32093.75,1.13
PORT-1013,PG,The Procter & Gamble Company,119,Consumer Defensive,160.7641,145.91,4.42,10.68,24.71,19130.927900000002,17363.29,0.61
PORT-1013,ABBV,AbbVie Inc.,116,Healthcare,215.4,218.63,-3.09,76.46,135.02,24986.4,25361.079999999998,0.89
PORT-1013,KO,The Coca-Cola Company,141,Consumer Defensive,88.1496,80.41,17.13,47.39,68.83,12429.0936,11337.81,0.4
PORT-1013,JPM,JPMorgan Chase & Co.,58,Financial Services,263.3664,296.73,-7.95,134.12,102.77,15275.2512,17210.34,0.6
PORT-1013,XOM,Exxon Mobil Corporation,126,Energy,140.505,146.96,21.44,58.99,192.13,17703.63,18516.960000000003,0.65
PORT-1013,TSLA,"Tesla, Inc.",29,Consumer Cyclical,444.7636,442.1,0.92,116.79,112.58,12898.1444,12820.900000000001,0.45
PORT-1013,PLTR,Palantir Technologies Inc.,19,Technology,115.2837,143.34,-14.61,874.44,521.6,2190.3903,2723.46,0.1
PORT-1013,GE,General Electric Company,48,Industrials,285.489,320.82,0.17,302.24,365.69,13703.471999999998,15399.36,0.54
PORT-1013,KO,The Coca-Cola Company,93,Consumer Defensive,78.3552,80.41,17.13,47.39,68.83,7287.0336,7478.13,0.26
PORT-1013,XOM,Exxon Mobil Corporation,40,Energy,125.715,146.96,21.44,58.99,192.13,5028.6,5878.400000000001,0.21
PORT-1013,KO,The Coca-Cola Company,81,Consumer Defensive,60.3988,80.41,17.13,47.39,68.83,4892.3028,6513.21,0.23
PORT-1013,ABBV,AbbVie Inc.,141,Healthcare,217.554,218.63,-3.09,76.46,135.02,30675.114,30826.829999999998,1.08
PORT-1013,PG,The Procter & Gamble Company,113,Consumer Defensive,147.49,145.91,4.42,10.68,24.71,16666.370000000003,16487.829999999998,0.58
PORT-1013,ABBV,AbbVie Inc.,112,Healthcare,230.478,218.63,-3.09,76.46,135.02,25813.536,24486.559999999998,0.86
PORT-1013,GOOG,Alphabet Inc.,28,Technology,269.381,386.12,22.54,215.55,220.43,7542.668,10811.36,0.38
PORT-1013,GE,General Electric Company,62,Industrials,348.931,320.82,0.17,302.24,365.69,21633.721999999998,19890.84,0.7
PORT-1013,UNH,UnitedHealth Group Incorporated,143,Healthcare,410.8907,382.53,14.6,-16.72,2.47,58757.3701,54701.78999999999,1.92
PORT-1013,GOOG,Alphabet Inc.,68,Technology,311.7123,386.12,22.54,215.55,220.43,21196.436400000002,26256.16,0.92
PORT-1013,TSLA,"Tesla, Inc.",90,Consumer Cyclical,422.7456,442.1,0.92,116.79,112.58,38047.104,39789.0,1.4
PORT-1013,PG,The Procter & Gamble Company,49,Consumer Defensive,143.0653,145.91,4.42,10.68,24.71,7010.1997,7149.59,0.25
PORT-1014,PG,The Procter & Gamble Company,37,Consumer Defensive,157.8143,145.91,4.42,10.68,24.71,5839.1291,5398.67,0.2
PORT-1014,PG,The Procter & Gamble Company,34,Consumer Defensive,115.0422,145.91,4.42,10.68,24.71,3911.4348,4960.94,0.18
PORT-1014,AMZN,"Amazon.com, Inc.",99,Consumer Cyclical,244.665,274.0,20.97,127.24,70.26,24221.835,27126.0,0.98
PORT-1014,AAPL,Apple Inc.,41,Technology,254.897,312.51,15.53,78.78,157.97,10450.777,12812.91,0.46
PORT-1014,BA,The Boeing Company,129,Industrials,183.926,228.78,0.44,11.22,-10.19,23726.453999999998,29512.62,1.07
PORT-1014,CVS,CVS Health Corporation,149,Healthcare,76.4181,92.97,18.01,53.55,27.78,11386.2969,13852.53,0.5
PORT-1014,PLTR,Palantir Technologies Inc.,133,Technology,143.1108,143.34,-14.61,874.44,521.6,19033.7364,19064.22,0.69
PORT-1014,CVS,CVS Health Corporation,113,Healthcare,92.07,92.97,18.01,53.55,27.78,10403.91,10505.61,0.38
PORT-1014,PYPL,"PayPal Holdings, Inc.",137,Financial Services,37.196,44.46,-23.3,-27.9,-82.76,5095.852,6091.02,0.22
PORT-1014,KO,The Coca-Cola Company,138,Consumer Defensive,83.2524,80.41,17.13,47.39,68.83,11488.831199999999,11096.58,0.4
PORT-1014,INTC,Intel Corporation,147,Technology,107.1576,120.89,206.98,292.35,132.21,15752.1672,17770.83,0.64
PORT-1014,QQQ,Invesco QQQ Trust,16,Index Funds / ETFs,729.45,735.6,20.13,115.13,127.76,11671.2,11769.6,0.43
PORT-1014,WMT,Walmart Inc.,59,Consumer Defensive,118.54,118.9,5.86,150.93,168.39,6993.860000000001,7015.1,0.25
PORT-1014,MA,Mastercard Incorporated,2,Financial Services,465.3376,493.75,-12.04,37.67,41.28,930.6752,987.5,0.04
PORT-1014,PG,The Procter & Gamble Company,31,Consumer Defensive,107.6677,145.91,4.42,10.68,24.71,3337.6987,4523.21,0.16
PORT-1014,JPM,JPMorgan Chase & Co.,8,Financial Services,230.4456,296.73,-7.95,134.12,102.77,1843.5648,2373.84,0.09
PORT-1014,SOFI,"SoFi Technologies, Inc.",54,Financial Services,13.7445,16.97,-38.2,144.52,-25.08,742.203,916.3799999999999,0.03
PORT-1014,AMZN,"Amazon.com, Inc.",29,Consumer Cyclical,209.3245,274.0,20.97,127.24,70.26,6070.4105,7946.0,0.29
PORT-1014,UNH,UnitedHealth Group Incorporated,3,Healthcare,272.6471,382.53,14.6,-16.72,2.47,817.9413000000001,1147.59,0.04
PORT-1014,PYPL,"PayPal Holdings, Inc.",87,Financial Services,43.76,44.46,-23.3,-27.9,-82.76,3807.12,3868.02,0.14
PORT-1014,AAPL,Apple Inc.,8,Technology,239.3545,312.51,15.53,78.78,157.97,1914.836,2500.08,0.09
