portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price
PORT-1009,UNH,UnitedHealth Group Incorporated,37,Healthcare,391.6902
PORT-1009,XOM,Exxon Mobil Corporation,58,Energy,109.446
PORT-1009,PYPL,"PayPal Holdings, Inc.",120,Financial Services,31.0696
PORT-1009,INTC,Intel Corporation,113,Technology,99.8514
PORT-1009,JPM,JPMorgan Chase & Co.,61,Financial Services,257.3808
PORT-1009,NVDA,NVIDIA Corporation,105,Technology,231.734
PORT-1009,GOOG,Alphabet Inc.,22,Technology,269.381
PORT-1009,GE,General Electric Company,77,Industrials,222.047
PORT-1009,BA,The Boeing Company,17,Industrials,172.711
PORT-1009,QQQ,Invesco QQQ Trust,52,Index Funds / ETFs,780.5115
PORT-1009,TSLA,"Tesla, Inc.",59,Consumer Cyclical,330.27
PORT-1009,GOOG,Alphabet Inc.,22,Technology,304.0157
PORT-1009,GE,General Electric Company,132,Industrials,323.5542
PORT-1009,KO,The Coca-Cola Company,97,Consumer Defensive,77.539
PORT-1009,CVS,CVS Health Corporation,43,Healthcare,93.9114
PORT-1009,INTC,Intel Corporation,125,Technology,93.7629
PORT-1009,NVDA,NVIDIA Corporation,103,Technology,201.97
PORT-1009,UNH,UnitedHealth Group Incorporated,103,Healthcare,322.5684
PORT-1009,ABBV,AbbVie Inc.,33,Healthcare,206.784
PORT-1009,CVS,CVS Health Corporation,36,Healthcare,80.1009
PORT-1009,GOOG,Alphabet Inc.,4,Technology,354.0436
PORT-1009,BA,The Boeing Company,89,Industrials,228.786
PORT-1009,SOFI,"SoFi Technologies, Inc.",132,Financial Services,17.3019
PORT-1009,GOOG,Alphabet Inc.,57,Technology,304.0157
PORT-1009,ABBV,AbbVie Inc.,12,Healthcare,217.554
PORT-1009,SOFI,"SoFi Technologies, Inc.",121,Financial Services,15.5232
PORT-1009,VOO,Vanguard S&P 500 ETF,95,Index Funds / ETFs,627.8636
PORT-1009,VOO,Vanguard S&P 500 ETF,37,Index Funds / ETFs,489.8716
PORT-1009,NVDA,NVIDIA Corporation,114,Technology,197.718
PORT-1009,KO,The Coca-Cola Company,150,Consumer Defensive,69.377
PORT-1009,INTC,Intel Corporation,83,Technology,131.5116
PORT-1009,VOO,Vanguard S&P 500 ETF,46,Index Funds / ETFs,648.5624
PORT-1009,JPM,JPMorgan Chase & Co.,49,Financial Services,269.352
PORT-1009,MA,Mastercard Incorporated,148,Financial Services,425.7344
PORT-1009,VOO,Vanguard S&P 500 ETF,132,Index Funds / ETFs,627.8636
PORT-1009,NVDA,NVIDIA Corporation,62,Technology,231.734
PORT-1009,CVS,CVS Health Corporation,122,Healthcare,69.9732
PORT-1009,JPM,JPMorgan Chase & Co.,3,Financial Services,266.3592
PORT-1009,UNH,UnitedHealth Group Incorporated,104,Healthcare,295.6877
PORT-1009,MSFT,Microsoft Corporation,87,Technology,338.3894
PORT-1009,AMZN,"Amazon.com, Inc.",33,Consumer Cyclical,274.5685
PORT-1009,GE,General Electric Company,89,Industrials,279.1448
PORT-1009,AAPL,Apple Inc.,2,Technology,242.463
PORT-1009,TSLA,"Tesla, Inc.",103,Consumer Cyclical,361.0952
PORT-1009,GOOG,Alphabet Inc.,9,Technology,319.4089
PORT-1009,AMZN,"Amazon.com, Inc.",143,Consumer Cyclical,220.1985
PORT-1010,AMZN,"Amazon.com, Inc.",76,Consumer Cyclical,217.48
PORT-1010,KO,The Coca-Cola Company,90,Consumer Defensive,71.8256
PORT-1010,BA,The Boeing Company,123,Industrials,177.197
PORT-1010,BA,The Boeing Company,5,Industrials,210.842
PORT-1010,PLTR,Palantir Technologies Inc.,38,Technology,99.3825
PORT-1010,NVDA,NVIDIA Corporation,42,Technology,174.332
PORT-1010,PG,The Procter & Gamble Company,36,Consumer Defensive,157.8143
PORT-1010,GE,General Electric Company,141,Industrials,320.3821
PORT-1010,XOM,Exxon Mobil Corporation,63,Energy,156.774
PORT-1010,NVDA,NVIDIA Corporation,110,Technology,199.844
PORT-1010,ABBV,AbbVie Inc.,68,Healthcare,226.17
PORT-1010,BA,The Boeing Company,41,Industrials,161.496
PORT-1010,GE,General Electric Company,80,Industrials,339.4147
PORT-1010,MA,Mastercard Incorporated,101,Financial Services,366.3296
PORT-1010,UNH,UnitedHealth Group Incorporated,88,Healthcare,372.4897
PORT-1010,BA,The Boeing Company,107,Industrials,237.758
PORT-1010,KO,The Coca-Cola Company,48,Consumer Defensive,57.9502
PORT-1010,TSLA,"Tesla, Inc.",105,Consumer Cyclical,444.7636
PORT-1010,TSLA,"Tesla, Inc.",48,Consumer Cyclical,422.7456
PORT-1010,BA,The Boeing Company,112,Industrials,224.3
PORT-1010,AMZN,"Amazon.com, Inc.",52,Consumer Cyclical,269.1315
PORT-1010,AAPL,Apple Inc.,121,Technology,282.8735
PORT-1010,NVDA,NVIDIA Corporation,122,Technology,148.82
PORT-1010,UNH,UnitedHealth Group Incorporated,68,Healthcare,360.9694
PORT-1010,GOOG,Alphabet Inc.,65,Technology,338.6504
PORT-1010,KO,The Coca-Cola Company,121,Consumer Defensive,66.9284
PORT-1010,GE,General Electric Company,142,Industrials,326.7263
PORT-1010,INTC,Intel Corporation,49,Technology,126.6408
PORT-1010,KO,The Coca-Cola Company,126,Consumer Defensive,57.9502
PORT-1010,PLTR,Palantir Technologies Inc.,23,Technology,111.3084
PORT-1010,AAPL,Apple Inc.,64,Technology,217.595
PORT-1010,JPM,JPMorgan Chase & Co.,140,Financial Services,254.388
PORT-1010,AMZN,"Amazon.com, Inc.",63,Consumer Cyclical,225.6355
PORT-1010,QQQ,Invesco QQQ Trust,19,Index Funds / ETFs,765.9225
PORT-1010,SOFI,"SoFi Technologies, Inc.",15,Financial Services,12.2892
PORT-1010,UNH,UnitedHealth Group Incorporated,49,Healthcare,288.0075
PORT-1010,PYPL,"PayPal Holdings, Inc.",19,Financial Services,31.5072
PORT-1010,PYPL,"PayPal Holdings, Inc.",137,Financial Services,31.0696
PORT-1010,GE,General Electric Company,63,Industrials,342.5868
PORT-1010,GE,General Electric Company,9,Industrials,282.3169
PORT-1010,VOO,Vanguard S&P 500 ETF,30,Index Funds / ETFs,676.1608
PORT-1010,BA,The Boeing Company,28,Industrials,210.842
PORT-1010,GE,General Electric Company,12,Industrials,295.0053
PORT-1010,PYPL,"PayPal Holdings, Inc.",10,Financial Services,38.0712
PORT-1010,GE,General Electric Company,79,Industrials,250.5959
PORT-1010,NVDA,NVIDIA Corporation,77,Technology,233.86
PORT-1010,AAPL,Apple Inc.,18,Technology,264.2225
PORT-1010,MA,Mastercard Incorporated,16,Financial Services,529.6928
PORT-1010,NVDA,NVIDIA Corporation,148,Technology,182.836
PORT-1010,QQQ,Invesco QQQ Trust,107,Index Funds / ETFs,525.204
PORT-1010,SOFI,"SoFi Technologies, Inc.",80,Financial Services,15.6849
PORT-1010,GE,General Electric Company,127,Industrials,272.8006
PORT-1010,TSLA,"Tesla, Inc.",8,Consumer Cyclical,317.0592
PORT-1010,BA,The Boeing Company,53,Industrials,206.356
PORT-1010,ABBV,AbbVie Inc.,111,Healthcare,215.4
PORT-1010,BA,The Boeing Company,100,Industrials,161.496
PORT-1010,XOM,Exxon Mobil Corporation,108,Energy,110.925
PORT-1010,GOOG,Alphabet Inc.,98,Technology,342.4987
PORT-1010,AAPL,Apple Inc.,119,Technology,258.0055
PORT-1010,AAPL,Apple Inc.,42,Technology,251.7885
PORT-1010,AAPL,Apple Inc.,40,Technology,338.8265
PORT-1010,QQQ,Invesco QQQ Trust,82,Index Funds / ETFs,641.916
PORT-1010,VOO,Vanguard S&P 500 ETF,149,Index Funds / ETFs,655.462
PORT-1010,TSLA,"Tesla, Inc.",91,Consumer Cyclical,317.0592
PORT-1010,BA,The Boeing Company,22,Industrials,233.272
PORT-1010,PLTR,Palantir Technologies Inc.,66,Technology,109.9833
PORT-1010,TSLA,"Tesla, Inc.",74,Consumer Cyclical,356.6916
PORT-1010,MSFT,Microsoft Corporation,31,Technology,292.9957
PORT-1010,VOO,Vanguard S&P 500 ETF,46,Index Funds / ETFs,752.0564
PORT-1010,XOM,Exxon Mobil Corporation,71,Energy,130.152
PORT-1010,WMT,Walmart Inc.,144,Consumer Defensive,106.686
PORT-1010,PG,The Procter & Gamble Company,44,Consumer Defensive,151.9147
PORT-1010,KO,The Coca-Cola Company,16,Consumer Defensive,68.5608
PORT-1010,MSFT,Microsoft Corporation,94,Technology,371.403
PORT-1010,QQQ,Invesco QQQ Trust,94,Index Funds / ETFs,590.8545
PORT-1010,UNH,UnitedHealth Group Incorporated,90,Healthcare,357.1293
PORT-1010,JPM,JPMorgan Chase & Co.,54,Financial Services,221.4672
PORT-1010,GOOG,Alphabet Inc.,66,Technology,300.1674
PORT-1010,UNH,UnitedHealth Group Incorporated,72,Healthcare,357.1293
PORT-1010,JPM,JPMorgan Chase & Co.,86,Financial Services,323.2224
PORT-1010,GE,General Electric Company,123,Industrials,342.5868
PORT-1010,GOOG,Alphabet Inc.,53,Technology,323.2572
PORT-1010,WMT,Walmart Inc.,135,Consumer Defensive,99.5736
PORT-1010,XOM,Exxon Mobil Corporation,48,Energy,158.253
PORT-1010,JPM,JPMorgan Chase & Co.,139,Financial Services,257.3808
PORT-1010,BA,The Boeing Company,14,Industrials,235.515
PORT-1010,PG,The Procter & Gamble Company,88,Consumer Defensive,146.0151
PORT-1010,GE,General Electric Company,88,Industrials,228.3912
PORT-1010,GE,General Electric Company,88,Industrials,291.8332
PORT-1010,INTC,Intel Corporation,124,Technology,112.0284
PORT-1010,CVS,CVS Health Corporation,80,Healthcare,76.4181
PORT-1010,GE,General Electric Company,95,Industrials,304.5216
PORT-1010,GOOG,Alphabet Inc.,44,Technology,354.0436
PORT-1010,GOOG,Alphabet Inc.,82,Technology,384.83
PORT-1010,SOFI,"SoFi Technologies, Inc.",62,Financial Services,16.9785
PORT-1010,MA,Mastercard Incorporated,136,Financial Services,445.536
PORT-1010,UNH,UnitedHealth Group Incorporated,46,Healthcare,349.4491
PORT-1010,WMT,Walmart Inc.,37,Consumer Defensive,100.759
PORT-1010,INTC,Intel Corporation,70,Technology,104.7222
PORT-1010,XOM,Exxon Mobil Corporation,52,Energy,125.715
PORT-1010,MSFT,Microsoft Corporation,92,Technology,334.2627
PORT-1010,KO,The Coca-Cola Company,98,Consumer Defensive,57.9502
PORT-1010,BA,The Boeing Company,129,Industrials,213.085
PORT-1010,MSFT,Microsoft Corporation,27,Technology,433.3035
PORT-1010,GOOG,Alphabet Inc.,41,Technology,304.0157
PORT-1010,NVDA,NVIDIA Corporation,93,Technology,155.198
PORT-1010,PG,The Procter & Gamble Company,54,Consumer Defensive,135.6908
PORT-1010,BA,The Boeing Company,21,Industrials,161.496
PORT-1010,GE,General Electric Company,104,Industrials,323.5542
PORT-1010,GE,General Electric Company,23,Industrials,301.3495
PORT-1010,PG,The Procter & Gamble Company,22,Consumer Defensive,123.8916
PORT-1010,NVDA,NVIDIA Corporation,132,Technology,191.34
PORT-1010,BA,The Boeing Company,37,Industrials,244.487
PORT-1010,AAPL,Apple Inc.,134,Technology,261.114
PORT-1010,VOO,Vanguard S&P 500 ETF,109,Index Funds / ETFs,551.968
PORT-1010,KO,The Coca-Cola Company,67,Consumer Defensive,66.9284
PORT-1010,KO,The Coca-Cola Company,44,Consumer Defensive,62.0312
PORT-1010,JPM,JPMorgan Chase & Co.,18,Financial Services,239.424
PORT-1010,CVS,CVS Health Corporation,118,Healthcare,80.1009
PORT-1010,JPM,JPMorgan Chase & Co.,62,Financial Services,257.3808
PORT-1010,PG,The Procter & Gamble Company,12,Consumer Defensive,156.3394
PORT-1010,SOFI,"SoFi Technologies, Inc.",78,Financial Services,16.0083
PORT-1010,BA,The Boeing Company,68,Industrials,199.627
PORT-1010,VOO,Vanguard S&P 500 ETF,74,Index Funds / ETFs,538.1688
PORT-1010,UNH,UnitedHealth Group Incorporated,124,Healthcare,376.3298
PORT-1010,VOO,Vanguard S&P 500 ETF,25,Index Funds / ETFs,710.6588
PORT-1010,AAPL,Apple Inc.,134,Technology,254.897
PORT-1011,QQQ,Invesco QQQ Trust,120,Index Funds / ETFs,685.683
PORT-1011,GOOG,Alphabet Inc.,131,Technology,423.313
PORT-1011,MA,Mastercard Incorporated,107,Financial Services,356.4288
PORT-1011,KO,The Coca-Cola Company,119,Consumer Defensive,60.3988
PORT-1011,TSLA,"Tesla, Inc.",128,Consumer Cyclical,466.7816
PORT-1011,MSFT,Microsoft Corporation,135,Technology,429.1768
PORT-1011,CVS,CVS Health Corporation,129,Healthcare,71.8146
PORT-1011,KO,The Coca-Cola Company,25,Consumer Defensive,75.0904
PORT-1011,AMZN,"Amazon.com, Inc.",31,Consumer Cyclical,222.917
PORT-1011,PG,The Procter & Gamble Company,46,Consumer Defensive,112.0924
PORT-1011,XOM,Exxon Mobil Corporation,108,Energy,110.925
PORT-1011,NVDA,NVIDIA Corporation,71,Technology,167.954
PORT-1011,AMZN,"Amazon.com, Inc.",111,Consumer Cyclical,231.0725
PORT-1011,AAPL,Apple Inc.,7,Technology,338.8265
PORT-1011,QQQ,Invesco QQQ Trust,149,Index Funds / ETFs,598.149
PORT-1011,UNH,UnitedHealth Group Incorporated,127,Healthcare,307.208
PORT-1011,MSFT,Microsoft Corporation,80,Technology,321.8826
PORT-1011,PLTR,Palantir Technologies Inc.,139,Technology,109.9833
PORT-1011,WMT,Walmart Inc.,98,Consumer Defensive,110.2422
PORT-1011,GE,General Electric Company,3,Industrials,336.2426
PORT-1011,VOO,Vanguard S&P 500 ETF,30,Index Funds / ETFs,524.3696
PORT-1011,PLTR,Palantir Technologies Inc.,145,Technology,102.0327
PORT-1011,GE,General Electric Company,102,Industrials,345.7589
PORT-1011,XOM,Exxon Mobil Corporation,9,Energy,149.379
PORT-1011,TSLA,"Tesla, Inc.",8,Consumer Cyclical,343.4808
PORT-1011,TSLA,"Tesla, Inc.",25,Consumer Cyclical,418.342
PORT-1011,AMZN,"Amazon.com, Inc.",100,Consumer Cyclical,231.0725
PORT-1011,PYPL,"PayPal Holdings, Inc.",10,Financial Services,38.9464
PORT-1011,BA,The Boeing Company,66,Industrials,197.384
PORT-1011,BA,The Boeing Company,84,Industrials,242.244
PORT-1011,AAPL,Apple Inc.,145,Technology,329.501
PORT-1011,MA,Mastercard Incorporated,90,Financial Services,470.288
PORT-1011,XOM,Exxon Mobil Corporation,5,Energy,128.673
PORT-1011,AAPL,Apple Inc.,24,Technology,258.0055
PORT-1011,AAPL,Apple Inc.,149,Technology,273.548
PORT-1011,SOFI,"SoFi Technologies, Inc.",131,Financial Services,13.9062
PORT-1011,KO,The Coca-Cola Company,9,Consumer Defensive,67.7446
PORT-1011,WMT,Walmart Inc.,103,Consumer Defensive,90.0904
PORT-1011,GE,General Electric Company,57,Industrials,237.9075
PORT-1011,TSLA,"Tesla, Inc.",124,Consumer Cyclical,378.7096
PORT-1011,NVDA,NVIDIA Corporation,97,Technology,195.592
PORT-1011,WMT,Walmart Inc.,99,Consumer Defensive,96.0174
PORT-1011,AMZN,"Amazon.com, Inc.",91,Consumer Cyclical,255.539
PORT-1011,VOO,Vanguard S&P 500 ETF,112,Index Funds / ETFs,531.2692
PORT-1011,MA,Mastercard Incorporated,98,Financial Services,351.4784
PORT-1011,AMZN,"Amazon.com, Inc.",2,Consumer Cyclical,203.8875
PORT-1011,PYPL,"PayPal Holdings, Inc.",46,Financial Services,32.82
PORT-1011,MSFT,Microsoft Corporation,81,Technology,292.9957
PORT-1011,GOOG,Alphabet Inc.,63,Technology,377.1334
PORT-1011,GOOG,Alphabet Inc.,119,Technology,346.347
PORT-1011,AMZN,"Amazon.com, Inc.",16,Consumer Cyclical,239.228
PORT-1011,PLTR,Palantir Technologies Inc.,58,Technology,137.8104
PORT-1011,TSLA,"Tesla, Inc.",57,Consumer Cyclical,325.8664
PORT-1011,MSFT,Microsoft Corporation,65,Technology,346.6428
PORT-1011,CVS,CVS Health Corporation,137,Healthcare,99.4356
PORT-1011,MSFT,Microsoft Corporation,48,Technology,317.7559
PORT-1011,GOOG,Alphabet Inc.,93,Technology,338.6504
PORT-1011,QQQ,Invesco QQQ Trust,135,Index Funds / ETFs,714.861
PORT-1011,KO,The Coca-Cola Company,56,Consumer Defensive,85.701
PORT-1011,TSLA,"Tesla, Inc.",122,Consumer Cyclical,352.288
PORT-1011,KO,The Coca-Cola Company,21,Consumer Defensive,67.7446
PORT-1011,INTC,Intel Corporation,28,Technology,87.6744
PORT-1011,CVS,CVS Health Corporation,124,Healthcare,93.9114
PORT-1011,UNH,UnitedHealth Group Incorporated,48,Healthcare,284.1674
PORT-1011,PG,The Procter & Gamble Company,35,Consumer Defensive,137.1657
PORT-1011,VOO,Vanguard S&P 500 ETF,32,Index Funds / ETFs,662.3616
PORT-1011,MSFT,Microsoft Corporation,132,Technology,445.6836
PORT-1011,PLTR,Palantir Technologies Inc.,41,Technology,94.0821
PORT-1011,XOM,Exxon Mobil Corporation,46,Energy,130.152
PORT-1011,PLTR,Palantir Technologies Inc.,38,Technology,112.6335
PORT-1011,SOFI,"SoFi Technologies, Inc.",78,Financial Services,13.2594
PORT-1011,GE,General Electric Company,144,Industrials,291.8332
PORT-1011,VOO,Vanguard S&P 500 ETF,41,Index Funds / ETFs,696.8596
PORT-1011,PLTR,Palantir Technologies Inc.,112,Technology,125.8845
PORT-1011,BA,The Boeing Company,105,Industrials,217.571
PORT-1011,PYPL,"PayPal Holdings, Inc.",39,Financial Services,45.5104
PORT-1011,WMT,Walmart Inc.,27,Consumer Defensive,94.832
PORT-1011,CVS,CVS Health Corporation,101,Healthcare,94.8321
PORT-1011,NVDA,NVIDIA Corporation,128,Technology,153.072
PORT-1011,PYPL,"PayPal Holdings, Inc.",71,Financial Services,37.6336
PORT-1011,INTC,Intel Corporation,88,Technology,97.416
PORT-1011,PG,The Procter & Gamble Company,145,Consumer Defensive,126.8414
PORT-1011,JPM,JPMorgan Chase & Co.,121,Financial Services,308.2584
PORT-1011,VOO,Vanguard S&P 500 ETF,110,Index Funds / ETFs,551.968
PORT-1011,SOFI,"SoFi Technologies, Inc.",40,Financial Services,14.553
PORT-1011,CVS,CVS Health Corporation,32,Healthcare,64.449
PORT-1011,CVS,CVS Health Corporation,67,Healthcare,96.6735
PORT-1011,QQQ,Invesco QQQ Trust,1,Index Funds / ETFs,605.4435
PORT-1011,MA,Mastercard Incorporated,22,Financial Services,415.8336
PORT-1011,JPM,JPMorgan Chase & Co.,75,Financial Services,275.3376
PORT-1011,ABBV,AbbVie Inc.,22,Healthcare,202.476
PORT-1011,PYPL,"PayPal Holdings, Inc.",97,Financial Services,44.6352
PORT-1011,PYPL,"PayPal Holdings, Inc.",60,Financial Services,39.384
PORT-1011,GOOG,Alphabet Inc.,24,Technology,400.2232
PORT-1011,XOM,Exxon Mobil Corporation,99,Energy,139.026
PORT-1011,PG,The Procter & Gamble Company,146,Consumer Defensive,131.2661
PORT-1011,PYPL,"PayPal Holdings, Inc.",109,Financial Services,31.9448
PORT-1011,JPM,JPMorgan Chase & Co.,132,Financial Services,218.4744
PORT-1011,QQQ,Invesco QQQ Trust,46,Index Funds / ETFs,568.971
PORT-1011,MA,Mastercard Incorporated,97,Financial Services,455.4368
PORT-1011,AAPL,Apple Inc.,52,Technology,332.6095
PORT-1011,AAPL,Apple Inc.,96,Technology,226.9205
PORT-1011,UNH,UnitedHealth Group Incorporated,50,Healthcare,272.6471
PORT-1011,CVS,CVS Health Corporation,3,Healthcare,96.6735
PORT-1011,SOFI,"SoFi Technologies, Inc.",34,Financial Services,14.2296
PORT-1011,INTC,Intel Corporation,107,Technology,109.593
PORT-1011,PYPL,"PayPal Holdings, Inc.",44,Financial Services,37.6336
PORT-1011,AMZN,"Amazon.com, Inc.",135,Consumer Cyclical,241.9465
PORT-1011,NVDA,NVIDIA Corporation,115,Technology,199.844
PORT-1011,JPM,JPMorgan Chase & Co.,31,Financial Services,278.3304
PORT-1011,NVDA,NVIDIA Corporation,55,Technology,161.576
PORT-1011,VOO,Vanguard S&P 500 ETF,58,Index Funds / ETFs,565.7672
PORT-1011,ABBV,AbbVie Inc.,28,Healthcare,155.088
PORT-1011,MA,Mastercard Incorporated,117,Financial Services,529.6928
PORT-1011,INTC,Intel Corporation,13,Technology,107.1576
PORT-1011,XOM,Exxon Mobil Corporation,66,Energy,136.068
PORT-1011,BA,The Boeing Company,148,Industrials,197.384
PORT-1011,QQQ,Invesco QQQ Trust,116,Index Funds / ETFs,547.0875
PORT-1011,GOOG,Alphabet Inc.,84,Technology,411.7681
PORT-1011,JPM,JPMorgan Chase & Co.,78,Financial Services,299.28
PORT-1011,VOO,Vanguard S&P 500 ETF,19,Index Funds / ETFs,572.6668
PORT-1011,TSLA,"Tesla, Inc.",14,Consumer Cyclical,462.378
PORT-1011,AMZN,"Amazon.com, Inc.",7,Consumer Cyclical,228.354
PORT-1012,PG,The Procter & Gamble Company,81,Consumer Defensive,156.3394
PORT-1012,GE,General Electric Company,137,Industrials,244.2517
PORT-1012,TSLA,"Tesla, Inc.",128,Consumer Cyclical,352.288
PORT-1012,MSFT,Microsoft Corporation,17,Technology,305.3758
PORT-1012,MSFT,Microsoft Corporation,29,Technology,404.4166
PORT-1012,AAPL,Apple Inc.,20,Technology,233.1375
PORT-1012,ABBV,AbbVie Inc.,11,Healthcare,221.862
PORT-1012,NVDA,NVIDIA Corporation,53,Technology,157.324
PORT-1012,INTC,Intel Corporation,2,Technology,91.3275
PORT-1012,AMZN,"Amazon.com, Inc.",72,Consumer Cyclical,285.4425
PORT-1012,GE,General Electric Company,137,Industrials,326.7263
PORT-1012,KO,The Coca-Cola Company,57,Consumer Defensive,71.8256
PORT-1012,XOM,Exxon Mobil Corporation,147,Energy,143.463
PORT-1012,SOFI,"SoFi Technologies, Inc.",94,Financial Services,17.1402
PORT-1012,NVDA,NVIDIA Corporation,16,Technology,197.718
PORT-1012,XOM,Exxon Mobil Corporation,79,Energy,115.362
PORT-1012,JPM,JPMorgan Chase & Co.,76,Financial Services,233.4384
PORT-1012,WMT,Walmart Inc.,111,Consumer Defensive,87.7196
PORT-1012,GE,General Electric Company,66,Industrials,295.0053
PORT-1012,PYPL,"PayPal Holdings, Inc.",21,Financial Services,40.2592
PORT-1012,WMT,Walmart Inc.,96,Consumer Defensive,85.3488
PORT-1012,PG,The Procter & Gamble Company,41,Consumer Defensive,128.3163
PORT-1012,ABBV,AbbVie Inc.,83,Healthcare,170.166
PORT-1012,PYPL,"PayPal Holdings, Inc.",85,Financial Services,32.82
PORT-1012,ABBV,AbbVie Inc.,22,Healthcare,183.09
PORT-1012,VOO,Vanguard S&P 500 ETF,143,Index Funds / ETFs,752.0564
PORT-1012,UNH,UnitedHealth Group Incorporated,123,Healthcare,288.0075
PORT-1012,ABBV,AbbVie Inc.,42,Healthcare,170.166
PORT-1012,PG,The Procter & Gamble Company,115,Consumer Defensive,110.6175
PORT-1012,TSLA,"Tesla, Inc.",148,Consumer Cyclical,453.5708
PORT-1012,MA,Mastercard Incorporated,72,Financial Services,356.4288
PORT-1012,WMT,Walmart Inc.,54,Consumer Defensive,86.5342
PORT-1012,INTC,Intel Corporation,22,Technology,107.1576
PORT-1012,PYPL,"PayPal Holdings, Inc.",142,Financial Services,44.1976
PORT-1012,AMZN,"Amazon.com, Inc.",76,Consumer Cyclical,252.8205
PORT-1012,VOO,Vanguard S&P 500 ETF,10,Index Funds / ETFs,510.5704
PORT-1012,AMZN,"Amazon.com, Inc.",6,Consumer Cyclical,236.5095
PORT-1012,MA,Mastercard Incorporated,100,Financial Services,460.3872
PORT-1012,JPM,JPMorgan Chase & Co.,118,Financial Services,299.28
PORT-1012,PLTR,Palantir Technologies Inc.,141,Technology,99.3825
PORT-1012,MSFT,Microsoft Corporation,144,Technology,330.136
PORT-1012,UNH,UnitedHealth Group Incorporated,26,Healthcare,299.5278
PORT-1012,UNH,UnitedHealth Group Incorporated,140,Healthcare,314.8882
PORT-1012,TSLA,"Tesla, Inc.",57,Consumer Cyclical,405.1312
PORT-1012,KO,The Coca-Cola Company,60,Consumer Defensive,66.1122
PORT-1012,CVS,CVS Health Corporation,113,Healthcare,79.1802
PORT-1012,PYPL,"PayPal Holdings, Inc.",150,Financial Services,44.1976
PORT-1012,BA,The Boeing Company,142,Industrials,170.468
PORT-1012,AAPL,Apple Inc.,150,Technology,317.067
PORT-1012,MA,Mastercard Incorporated,109,Financial Services,425.7344
PORT-1012,TSLA,"Tesla, Inc.",117,Consumer Cyclical,343.4808
PORT-1012,ABBV,AbbVie Inc.,71,Healthcare,219.708
PORT-1012,WMT,Walmart Inc.,6,Consumer Defensive,97.2028
PORT-1012,MA,Mastercard Incorporated,95,Financial Services,465.3376
PORT-1012,NVDA,NVIDIA Corporation,56,Technology,214.726
PORT-1012,WMT,Walmart Inc.,149,Consumer Defensive,113.7984
PORT-1012,INTC,Intel Corporation,97,Technology,124.2054
PORT-1012,JPM,JPMorgan Chase & Co.,4,Financial Services,257.3808
PORT-1012,GE,General Electric Company,91,Industrials,288.6611
PORT-1012,AMZN,"Amazon.com, Inc.",138,Consumer Cyclical,212.043
PORT-1012,BA,The Boeing Company,118,Industrials,192.898
PORT-1012,SOFI,"SoFi Technologies, Inc.",126,Financial Services,17.4636
PORT-1012,GE,General Electric Company,67,Industrials,272.8006
PORT-1012,BA,The Boeing Company,65,Industrials,190.655
PORT-1012,QQQ,Invesco QQQ Trust,15,Index Funds / ETFs,722.1555
PORT-1012,PLTR,Palantir Technologies Inc.,132,Technology,109.9833
PORT-1012,BA,The Boeing Company,113,Industrials,179.44
PORT-1012,KO,The Coca-Cola Company,100,Consumer Defensive,61.215
PORT-1012,KO,The Coca-Cola Company,96,Consumer Defensive,67.7446
PORT-1012,UNH,UnitedHealth Group Incorporated,144,Healthcare,295.6877
PORT-1012,UNH,UnitedHealth Group Incorporated,132,Healthcare,399.3704
PORT-1012,PYPL,"PayPal Holdings, Inc.",124,Financial Services,43.3224
PORT-1012,MSFT,Microsoft Corporation,107,Technology,449.8103
PORT-1012,PYPL,"PayPal Holdings, Inc.",59,Financial Services,44.1976
PORT-1012,BA,The Boeing Company,85,Industrials,199.627
PORT-1012,PYPL,"PayPal Holdings, Inc.",145,Financial Services,40.6968
PORT-1012,AAPL,Apple Inc.,40,Technology,298.416
PORT-1012,MSFT,Microsoft Corporation,144,Technology,305.3758
PORT-1012,BA,The Boeing Company,108,Industrials,226.543
PORT-1012,XOM,Exxon Mobil Corporation,108,Energy,152.337
PORT-1012,GE,General Electric Company,134,Industrials,237.9075
PORT-1012,PLTR,Palantir Technologies Inc.,25,Technology,117.9339
PORT-1012,WMT,Walmart Inc.,119,Consumer Defensive,87.7196
PORT-1012,UNH,UnitedHealth Group Incorporated,3,Healthcare,330.2486
PORT-1012,UNH,UnitedHealth Group Incorporated,107,Healthcare,341.7689
PORT-1012,PYPL,"PayPal Holdings, Inc.",14,Financial Services,37.196
PORT-1012,AAPL,Apple Inc.,91,Technology,226.9205
PORT-1012,NVDA,NVIDIA Corporation,149,Technology,178.584
PORT-1012,NVDA,NVIDIA Corporation,145,Technology,223.23
PORT-1012,XOM,Exxon Mobil Corporation,27,Energy,115.362
PORT-1012,GE,General Electric Company,79,Industrials,269.6285
PORT-1012,PYPL,"PayPal Holdings, Inc.",97,Financial Services,37.6336
PORT-1012,BA,The Boeing Company,54,Industrials,201.87
PORT-1012,SOFI,"SoFi Technologies, Inc.",29,Financial Services,15.1998
PORT-1012,MSFT,Microsoft Corporation,82,Technology,313.6292
PORT-1012,PYPL,"PayPal Holdings, Inc.",91,Financial Services,30.632
PORT-1012,ABBV,AbbVie Inc.,1,Healthcare,159.396
PORT-1012,AAPL,Apple Inc.,5,Technology,292.199
